,Country,City,Population,Latitude,Longitude,Company,Type
1031,Argentina,Buenos Aires,16157000.0,-35.2717319,-57.2295337,Prada,Luxury
1032,Bangladesh,Dhaka,15443000.0,46.3092354,10.0706491,Prada,Luxury
1033,Nigeria,Lagos,15279000.0,42.63301545,2.2346724429064477,Prada,Luxury
1034,Turkey,Istanbul,15154000.0,41.0487075,28.9925538,Prada,Luxury
1035,Japan,Ōsaka,14977000.0,34.6714893,135.5006757,Prada,Luxury
1036,Pakistan,Karachi,14835000.0,46.3092354,10.0706491,Prada,Luxury
1037,India,Bangalore,13707000.0,46.3092354,10.0706491,Prada,Luxury
1038,Iran,Tehran,13633000.0,46.3092354,10.0706491,Prada,Luxury
1039,Vietnam,Ho Chi Minh City,13312000.0,21.0247206,105.8570964,Prada,Luxury
1040,United States,Los Angeles,12750807.0,34.0684678,-118.402524,Prada,Luxury
1041,India,Chennai,11324000.0,46.3092354,10.0706491,Prada,Luxury
1042,Pakistan,Lahore,11021000.0,46.3092354,10.0706491,Prada,Luxury
1043,France,Paris,11020000.0,48.8655508,2.3039717,Prada,Luxury
1044,United Kingdom,London,10979000.0,51.50912195,-0.14067488666799335,Prada,Luxury
1045,China,Tianjin,10800000.0,39.0896628,117.2088784,Prada,Luxury
1046,Peru,Lima,9848000.0,-12.1880989,-76.95811013574246,Prada,Luxury
1047,India,Hyderābād,9746000.0,46.3092354,10.0706491,Prada,Luxury
1048,Colombia,Bogotá,9464000.0,4.7161656,-74.0597032,Prada,Luxury
1049,United States,Chicago,8604203.0,41.9009042,-87.62727650629577,Prada,Luxury
1050,China,Changsha,8394500.0,28.2216803,112.9304272,Prada,Luxury
1051,Malaysia,Kuala Lumpur,8285000.0,46.3092354,10.0706491,Prada,Luxury
1052,Vietnam,Hanoi,7785000.0,21.0247206,105.8570964,Prada,Luxury
1053,India,Pune,7764000.0,46.3092354,10.0706491,Prada,Luxury
1054,China,Chongqing,7739000.0,29.5616089,106.5740781,Prada,Luxury
1055,China,Nanjing,7496000.0,32.045833,118.7794214,Prada,Luxury
1056,India,Ahmedabad,7410000.0,46.3092354,10.0706491,Prada,Luxury
1057,Hong Kong,Hong Kong,7347000.0,22.2815402,114.1588399,Prada,Luxury
1058,China,Xi’an,7135000.0,42.5543449,2.5464247,Prada,Luxury
1059,Chile,Santiago,7007000.0,-34.9189758,-56.1549942,Prada,Luxury
1060,United States,Miami,6445545.0,25.8140171,-80.1923173,Prada,Luxury
1061,China,Lu’an,6090000.0,51.1986499,5.9889021,Prada,Luxury
1062,Spain,Madrid,6026000.0,40.4224277,-3.7032224,Prada,Luxury
1063,India,Sūrat,5807000.0,46.3092354,10.0706491,Prada,Luxury
1064,China,Qingdao,5775000.0,36.0609764,120.3906802,Prada,Luxury
1065,Singapore,Singapore,5745000.0,1.3042427,103.8325926,Prada,Luxury
1066,United States,Dallas,5743938.0,32.8435884,-96.63319785395436,Prada,Luxury
1067,Kenya,Nairobi,5545000.0,46.3092354,10.0706491,Prada,Luxury
1068,China,Tai’an,5499000.0,41.3947314,2.1622194,Prada,Luxury
1069,Canada,Toronto,5429524.0,43.6687766,-79.3921164,Prada,Luxury
1070,United States,Washington,5379184.0,47.6167998,-122.192467,Prada,Luxury
1071,Russia,Saint Petersburg,5351935.0,59.9394065,30.3235055,Prada,Luxury
1072,Australia,Melbourne,5078193.0,-37.6366207,145.02556,Prada,Luxury
1073,Indonesia,Surabaya,4975000.0,46.3092354,10.0706491,Prada,Luxury
1074,China,Ji’an,4956600.0,43.4509543,-0.8463078,Prada,Luxury
1075,Egypt,Alexandria,4870000.0,44.7361477,8.8365655,Prada,Luxury
1076,Spain,Barcelona,4588000.0,41.3947314,2.1622194,Prada,Luxury
1077,China,Wuxi,4580000.0,31.5768387,120.2930094,Prada,Luxury
1078,South Africa,Johannesburg,4434827.0,-26.0058458,28.0306134,Prada,Luxury
1079,Morocco,Casablanca,4370000.0,40.9473024,-5.6711998,Prada,Luxury
1080,United States,Phoenix,4219697.0,46.3092354,10.0706491,Prada,Luxury
1081,Japan,Yokohama,3757630.0,46.3092354,10.0706491,Prada,Luxury
1082,Germany,Berlin,3644826.0,52.5006721,13.3152225,Prada,Luxury
1083,United States,San Francisco,3592294.0,37.788574,-122.4053874,Prada,Luxury
1084,Canada,Montréal,3519595.0,46.3092354,10.0706491,Prada,Luxury
1085,China,Taiyuan,3398000.0,37.8184975,112.5580648,Prada,Luxury
1086,China,Chaoyang,3370000.0,39.9079561,116.4727357,Prada,Luxury
1087,China,Zhongshan,3260000.0,32.045833,118.7794214,Prada,Luxury
1088,Bolivia,Santa Cruz,3151676.0,-17.7759947,-63.1737510679286,Prada,Luxury
1089,Brazil,Brasília,3015268.0,-21.7711576,-48.1503618,Prada,Luxury
1090,Ukraine,Kyiv,2963199.0,50.4479556,30.5242158,Prada,Luxury
1091,Philippines,Quezon City,2936116.0,46.3092354,10.0706491,Prada,Luxury
1092,"Korea, South",Incheon,2913024.0,37.4671839,126.4350863,Prada,Luxury
1093,Brazil,Salvador,2886698.0,-12.1880989,-76.95811013574246,Prada,Luxury
1094,United States,Denver,2876625.0,46.3092354,10.0706491,Prada,Luxury
1095,Italy,Rome,2872800.0,41.9056998,12.4818254,Prada,Luxury
1096,Bolivia,La Paz,2867504.0,-16.4950217,-68.1529212,Prada,Luxury
1097,Ecuador,Guayaquil,2723665.0,46.3092354,10.0706491,Prada,Luxury
1098,Taiwan,Taipei,2684567.0,25.0361079,121.5665735,Prada,Luxury
1099,Madagascar,Antananarivo,2610000.0,46.3092354,10.0706491,Prada,Luxury
1100,Bangladesh,Chattogram,2581643.0,46.3092354,10.0706491,Prada,Luxury
1101,Dominican Republic,Santo Domingo,2581827.0,18.5141749,-69.8666063,Prada,Luxury
1102,United States,Brooklyn,2559903.0,46.3092354,10.0706491,Prada,Luxury
1103,Colombia,Medellín,2529403.0,6.260117,-75.59527928549066,Prada,Luxury
1104,United Arab Emirates,Dubai,2502715.0,46.3092354,10.0706491,Prada,Luxury
1105,India,Mirzāpur,2496970.0,46.3092354,10.0706491,Prada,Luxury
1106,Brazil,Fortaleza,2452185.0,-13.7169849,-76.20580464792994,Prada,Luxury
1107,Guatemala,Guatemala City,2450212.0,40.7244716,-73.99785,Prada,Luxury
1108,India,Nāgpur,2405665.0,46.3092354,10.0706491,Prada,Luxury
1109,Indonesia,Bekasi,2381053.0,46.3092354,10.0706491,Prada,Luxury
1110,India,Ghāziābād,2381452.0,46.3092354,10.0706491,Prada,Luxury
1111,Ghana,Accra,2291352.0,46.3092354,10.0706491,Prada,Luxury
1112,Canada,Vancouver,2264823.0,49.2851078,-123.1237744,Prada,Luxury
1113,Indonesia,Tangerang,2237006.0,46.3092354,10.0706491,Prada,Luxury
1114,Turkey,Konya,2232374.0,46.3092354,10.0706491,Prada,Luxury
1115,United States,Queens,2230722.0,-13.710899,-76.2036583,Prada,Luxury
1116,Japan,Tokyo,37977000.0,35.734417,139.527743,Volkswagen,Car
1117,India,Delhi,29617000.0,13.0416642,77.5945134,Volkswagen,Car
1118,India,Mumbai,23355000.0,19.1303319,72.8542756,Volkswagen,Car
1119,Philippines,Manila,23088000.0,14.423302,121.0263759,Volkswagen,Car
1120,China,Shanghai,22120000.0,31.1860472,121.5003094,Volkswagen,Car
1121,Brazil,São Paulo,22046000.0,-23.077237099999998,-46.997204706392495,Volkswagen,Car
1122,"Korea, South",Seoul,21794000.0,37.4869516,126.8381193,Volkswagen,Car
1123,Mexico,Mexico City,20996000.0,19.3714932,-99.0811273964266,Volkswagen,Car
1124,China,Guangzhou,20902000.0,23.234694,113.2992556,Volkswagen,Car
1125,China,Beijing,19433000.0,39.96996775,116.42891684948793,Volkswagen,Car
1126,Egypt,Cairo,19372000.0,29.9841629,31.3587493,Volkswagen,Car
1127,United States,New York,18713220.0,41.9672756,-73.9895954223513,Volkswagen,Car
1128,India,Kolkāta,17560000.0,-23.05197445,-45.63611857454343,Volkswagen,Car
1129,Russia,Moscow,17125000.0,55.678601,37.6459937,Volkswagen,Car
1130,Thailand,Bangkok,17066000.0,13.7114271,100.40182833795328,Volkswagen,Car
1131,Argentina,Buenos Aires,16157000.0,-34.5773928,-58.475706,Volkswagen,Car
1132,Bangladesh,Dhaka,15443000.0,-23.05197445,-45.63611857454343,Volkswagen,Car
1133,Nigeria,Lagos,15279000.0,6.43308885,3.42355682521777,Volkswagen,Car
1134,Turkey,Istanbul,15154000.0,40.996427249999996,29.08334266374164,Volkswagen,Car
1135,Japan,Ōsaka,14977000.0,34.4731082,135.5754286,Volkswagen,Car
1136,Pakistan,Karachi,14835000.0,-23.05197445,-45.63611857454343,Volkswagen,Car
1137,India,Bangalore,13707000.0,12.9971251,77.5867729,Volkswagen,Car
1138,Iran,Tehran,13633000.0,-23.05197445,-45.63611857454343,Volkswagen,Car
1139,Vietnam,Ho Chi Minh City,13312000.0,10.7959663,106.67561572392054,Volkswagen,Car
1140,United States,Los Angeles,12750807.0,34.22198255,-118.46837394286464,Volkswagen,Car
1141,Brazil,Rio de Janeiro,12272000.0,-22.862589399999997,-43.54496525856231,Volkswagen,Car
1142,China,Baoding,11860000.0,38.8173068,115.4842247,Volkswagen,Car
1143,India,Chennai,11324000.0,13.056970549999999,80.26036897760534,Volkswagen,Car
1144,Pakistan,Lahore,11021000.0,-23.05197445,-45.63611857454343,Volkswagen,Car
1145,France,Paris,11020000.0,48.8542319,2.2957885,Volkswagen,Car
1146,United Kingdom,London,10979000.0,51.6105643,-0.140697,Volkswagen,Car
1147,China,Tianjin,10800000.0,39.23102995,117.52988686170842,Volkswagen,Car
1148,Peru,Lima,9848000.0,-12.176465400000001,-77.0167364836845,Volkswagen,Car
1149,India,Hyderābād,9746000.0,17.50158,78.47954164822971,Volkswagen,Car
1150,Colombia,Bogotá,9464000.0,4.6598174,-74.0738211,Volkswagen,Car
1151,Japan,Nagoya,9113000.0,35.1419183,136.8707043,Volkswagen,Car
1152,China,Ganzhou,8677600.0,25.7411669,114.8182037,Volkswagen,Car
1153,United States,Chicago,8604203.0,41.9534888,-87.76090013993628,Volkswagen,Car
1154,China,Changsha,8394500.0,28.1776631,113.17384207669967,Volkswagen,Car
1155,Malaysia,Kuala Lumpur,8285000.0,3.1964624,101.7049177,Volkswagen,Car
1156,China,Jinan,7967400.0,36.677930700000005,117.09740912833476,Volkswagen,Car
1157,China,Foshan,7905700.0,23.1935182,113.00631875331733,Volkswagen,Car
1158,India,Pune,7764000.0,15.39380085,75.08934706785408,Volkswagen,Car
1159,China,Changchun,7674439.0,43.83786655,125.20226248013117,Volkswagen,Car
1160,China,Ningbo,7639000.0,30.33083735,121.25104304504067,Volkswagen,Car
1161,China,Nanjing,7496000.0,31.9501227,118.79121883530875,Volkswagen,Car
1162,India,Ahmedabad,7410000.0,-23.05197445,-45.63611857454343,Volkswagen,Car
1163,Hong Kong,Hong Kong,7347000.0,22.2789603,114.1691467,Volkswagen,Car
1164,China,Shenyang,7105000.0,41.7379353,123.235725,Volkswagen,Car
1165,China,Tangshan,7100000.0,39.631985799999995,118.25471361944932,Volkswagen,Car
1166,Chile,Santiago,7007000.0,-34.859221649999995,-56.124225178405034,Volkswagen,Car
1167,Saudi Arabia,Riyadh,6881000.0,24.7547949,46.8251182,Volkswagen,Car
1168,Tanzania,Dar es Salaam,6698000.0,-6.7828235,39.2573785,Volkswagen,Car
1169,China,Xinyang,6634000.0,32.1885163,115.6438356,Volkswagen,Car
1170,China,Luoyang,6549941.0,24.1684837,120.65322240804528,Volkswagen,Car
1171,China,Lu’an,6090000.0,36.696259749999996,-4.451571149479371,Volkswagen,Car
1172,Spain,Madrid,6026000.0,40.45051495,-3.569058896997883,Volkswagen,Car
1173,India,Sūrat,5807000.0,-23.05197445,-45.63611857454343,Volkswagen,Car
1174,Iraq,Baghdad,5796000.0,15.3347729,44.1957838,Volkswagen,Car
1175,China,Qingdao,5775000.0,36.4700695,120.49249457821814,Volkswagen,Car
1176,Singapore,Singapore,5745000.0,1.29150455,103.81176552304251,Volkswagen,Car
1177,United States,Dallas,5743938.0,32.866842,-96.66316701872259,Volkswagen,Car
1178,Kenya,Nairobi,5545000.0,-23.05197445,-45.63611857454343,Volkswagen,Car
1179,Turkey,Ankara,5503985.0,39.8914117,32.81203746731441,Volkswagen,Car
1180,China,Tai’an,5499000.0,47.066545,5.4577064,Volkswagen,Car
1181,United States,Houston,5464251.0,29.7338329,-95.4159175,Volkswagen,Car
1182,Canada,Toronto,5429524.0,43.7328642,-79.45775382171053,Volkswagen,Car
1183,United States,Washington,5379184.0,46.5787356,-120.4934002,Volkswagen,Car
1184,China,Jinhua,5361572.0,29.077713850000002,119.63459190561696,Volkswagen,Car
1185,Russia,Saint Petersburg,5351935.0,59.8612146,30.3389141,Volkswagen,Car
1186,Australia,Sydney,5312163.0,-33.9374387,150.9132028,Volkswagen,Car
1187,Mexico,Guadalajara,5253000.0,40.6270667,-3.1877457,Volkswagen,Car
1188,China,Pudong,5187200.0,31.1860472,121.5003094,Volkswagen,Car
1189,Brazil,Belo Horizonte,5159000.0,-23.077237099999998,-46.997204706392495,Volkswagen,Car
1190,Australia,Melbourne,5078193.0,-37.8139982,144.99948280102853,Volkswagen,Car
1191,Indonesia,Surabaya,4975000.0,-7.26866595,112.7406125,Volkswagen,Car
1192,Côte D’Ivoire,Abidjan,4980000.0,5.2817653,-3.9788357,Volkswagen,Car
1193,China,Ji’an,4956600.0,44.4034688,0.6726336,Volkswagen,Car
1194,China,Shaoxing,4912239.0,30.0169232,120.5595853,Volkswagen,Car
1195,Egypt,Alexandria,4870000.0,38.836546150000004,-77.05971909910178,Volkswagen,Car
1196,United States,Boston,4688346.0,42.169342,-71.19632124540163,Volkswagen,Car
1197,Spain,Barcelona,4588000.0,42.0975429,1.841851,Volkswagen,Car
1198,China,Wuxi,4580000.0,31.5612731,120.2447698,Volkswagen,Car
1199,China,Dalian,4480000.0,39.0548147,121.84708540949009,Volkswagen,Car
1200,China,Yangzhou,4459000.0,32.29529675,119.21296554742402,Volkswagen,Car
1201,South Africa,Johannesburg,4434827.0,-26.1353909,27.9166688,Volkswagen,Car
1202,China,Meizhou,4378800.0,24.28230945,116.05654771514384,Volkswagen,Car
1203,Morocco,Casablanca,4370000.0,33.589401550000005,-7.611435921697522,Volkswagen,Car
1204,Turkey,İzmir,4320519.0,38.3133513,27.1428355,Volkswagen,Car
1205,Mexico,Monterrey,4295000.0,25.5939129,-100.2601392,Volkswagen,Car
1206,United States,Phoenix,4219697.0,33.508899150000005,-112.05001890925267,Volkswagen,Car
1207,United States,Seattle,3789215.0,47.66395635000001,-122.3171164163216,Volkswagen,Car
1208,Japan,Yokohama,3757630.0,35.5414408,139.5752151,Volkswagen,Car
1209,China,Guang’an,3723000.0,33.883685,130.8937581,Volkswagen,Car
1210,Germany,Berlin,3644826.0,52.5166452,13.3892135,Volkswagen,Car
1211,United States,San Francisco,3592294.0,19.0038141,-98.178154,Volkswagen,Car
1212,Canada,Montréal,3519595.0,45.494512,-73.561127,Volkswagen,Car
1213,"Korea, South",Busan,3453198.0,37.9179384,32.5217114,Volkswagen,Car
1214,Algeria,Algiers,3415811.0,36.736848,3.0632148,Volkswagen,Car
1215,China,Taiyuan,3398000.0,37.8074864,112.5406689,Volkswagen,Car
1216,China,Chaoyang,3370000.0,39.96996775,116.42891684948793,Volkswagen,Car
1217,Japan,Tokyo,37977000.0,35.6622202,139.6144565,Renault,Car
1218,India,Delhi,29617000.0,28.524779,77.2747484,Renault,Car
1219,India,Mumbai,23355000.0,19.1371099,72.8321829,Renault,Car
1220,Philippines,Manila,23088000.0,14.4295398,121.0016367,Renault,Car
1221,Brazil,São Paulo,22046000.0,-22.03266875,-47.88233329590882,Renault,Car
1222,"Korea, South",Seoul,21794000.0,37.683569899999995,127.04743337522652,Renault,Car
1223,Mexico,Mexico City,20996000.0,19.3543505,-99.1443485,Renault,Car
1224,Egypt,Cairo,19372000.0,30.0276051,31.2693985,Renault,Car
1225,India,Kolkāta,17560000.0,-31.472554,-64.250262,Renault,Car
1226,Russia,Moscow,17125000.0,55.7268465,37.7794934,Renault,Car
1227,Thailand,Bangkok,17066000.0,-31.472554,-64.250262,Renault,Car
1228,Argentina,Buenos Aires,16157000.0,-34.6626436,-58.5183924,Renault,Car
1229,Bangladesh,Dhaka,15443000.0,23.7512812,90.4090235,Renault,Car
1230,Nigeria,Lagos,15279000.0,37.108783200000005,-8.67854202423224,Renault,Car
1231,Turkey,Istanbul,15154000.0,41.0214454,29.1219182,Renault,Car
1232,Japan,Ōsaka,14977000.0,-31.472554,-64.250262,Renault,Car
1233,Pakistan,Karachi,14835000.0,-31.472554,-64.250262,Renault,Car
1234,India,Bangalore,13707000.0,13.0041918,77.583798,Renault,Car
1235,Iran,Tehran,13633000.0,35.7072314,51.3212204,Renault,Car
1236,Vietnam,Ho Chi Minh City,13312000.0,-6.2920984,106.66639179893085,Renault,Car
1237,United States,Los Angeles,12750807.0,34.0133202,-117.892952,Renault,Car
1238,Brazil,Rio de Janeiro,12272000.0,-22.9452544,-43.3461527,Renault,Car
1239,China,Baoding,11860000.0,38.8154544,115.4949779,Renault,Car
1240,India,Chennai,11324000.0,12.9145552,77.6247068,Renault,Car
1241,Pakistan,Lahore,11021000.0,-31.472554,-64.250262,Renault,Car
1242,France,Paris,11020000.0,48.8828304,2.3832962,Renault,Car
1243,United Kingdom,London,10979000.0,51.3136016,-0.14011804994867313,Renault,Car
1244,Peru,Lima,9848000.0,-12.0733163,-77.10006330995196,Renault,Car
1245,India,Hyderābād,9746000.0,17.4249909,78.4217244,Renault,Car
1246,Colombia,Bogotá,9464000.0,4.725331049999999,-74.05620227843107,Renault,Car
1247,Japan,Nagoya,9113000.0,35.171011,137.047883,Renault,Car
1248,United States,Chicago,8604203.0,4.9306238,-52.3288524,Renault,Car
1249,Angola,Luanda,8417000.0,-8.9125731,13.196255061900803,Renault,Car
1250,Malaysia,Kuala Lumpur,8285000.0,3.1686674,101.6961893,Renault,Car
1251,India,Pune,7764000.0,18.5060978,73.9014122,Renault,Car
1252,India,Ahmedabad,7410000.0,23.5821613,72.3715574,Renault,Car
1253,Hong Kong,Hong Kong,7347000.0,22.2798753,114.1783064,Renault,Car
1254,Chile,Santiago,7007000.0,-33.4167289,-70.7155637,Renault,Car
1255,Saudi Arabia,Riyadh,6881000.0,24.696824,46.7352641,Renault,Car
1256,China,Lu’an,6090000.0,49.3159226,1.0491714464009254,Renault,Car
1257,Spain,Madrid,6026000.0,40.4016027,-3.5914843,Renault,Car
1258,India,Sūrat,5807000.0,-31.472554,-64.250262,Renault,Car
1259,Iraq,Baghdad,5796000.0,33.3167947,44.4187489,Renault,Car
1260,United States,Dallas,5743938.0,36.76156,5.0554139,Renault,Car
1261,United States,Philadelphia,5649300.0,53.4036792,-1.49368235,Renault,Car
1262,Kenya,Nairobi,5545000.0,-31.472554,-64.250262,Renault,Car
1263,Turkey,Ankara,5503985.0,39.91073585,32.7423987941184,Renault,Car
1264,China,Tai’an,5499000.0,47.9913078,-4.1152502,Renault,Car
1265,United States,Atlanta,5449398.0,33.664652,-84.378464,Renault,Car
1266,Canada,Toronto,5429524.0,43.6875283,-79.5253797,Renault,Car
1267,United States,Washington,5379184.0,37.9972723,-90.89228,Renault,Car
1268,Russia,Saint Petersburg,5351935.0,59.806158800000006,30.166078476667458,Renault,Car
1269,Australia,Sydney,5312163.0,-33.91941305,151.19234295,Renault,Car
1270,Mexico,Guadalajara,5253000.0,40.6212826,-3.2032431,Renault,Car
1271,Brazil,Belo Horizonte,5159000.0,-19.9368922,-43.9309032,Renault,Car
1272,Australia,Melbourne,5078193.0,-37.7011159,145.072966,Renault,Car
1273,Indonesia,Surabaya,4975000.0,-31.472554,-64.250262,Renault,Car
1274,Côte D’Ivoire,Abidjan,4980000.0,5.3567139,-4.0243931,Renault,Car
1275,China,Ji’an,4956600.0,44.73872195,-0.6581494604721301,Renault,Car
1276,Egypt,Alexandria,4870000.0,-33.91941305,151.19234295,Renault,Car
1277,United States,Boston,4688346.0,4.8064627,-75.6932978,Renault,Car
1278,Spain,Barcelona,4588000.0,41.6926139,2.504013350043566,Renault,Car
1279,South Africa,Johannesburg,4434827.0,-26.1173713,27.9562751,Renault,Car
1280,Morocco,Casablanca,4370000.0,33.56393025,-7.555091807818093,Renault,Car
1281,Turkey,İzmir,4320519.0,39.093584199999995,27.13712324590196,Renault,Car
1282,Mexico,Monterrey,4295000.0,25.67564975,-100.35201633954529,Renault,Car
1283,United States,Phoenix,4219697.0,-31.472554,-64.250262,Renault,Car
1284,Saudi Arabia,Jeddah,3976000.0,21.5671426,39.170478,Renault,Car
1285,Japan,Yokohama,3757630.0,-31.472554,-64.250262,Renault,Car
1286,Germany,Berlin,3644826.0,52.4402885,13.3271375,Renault,Car
1287,United States,San Francisco,3592294.0,0.3488048,-78.1256043,Renault,Car
1288,Canada,Montréal,3519595.0,46.204976200000004,6.282895899999997,Renault,Car
1289,"Korea, South",Busan,3453198.0,37.9239944,32.5275698,Renault,Car
1290,Algeria,Algiers,3415811.0,36.7672619,3.0409370608579085,Renault,Car
1291,United States,San Diego,3220118.0,19.3543505,-99.1443485,Renault,Car
1292,Bolivia,Santa Cruz,3151676.0,-26.881296550000002,-52.386333551362945,Renault,Car
1293,India,Jaipur,3073350.0,26.9303474,75.7875106,Renault,Car
1294,Brazil,Brasília,3015268.0,-25.50806675,-48.50426221668485,Renault,Car
1295,Iran,Mashhad,3001184.0,36.2644823,59.6019675,Renault,Car
1296,Kuwait,Kuwait City,2989000.0,29.3132403,47.9324261,Renault,Car
1297,Ukraine,Kyiv,2963199.0,50.5181654,30.470173512164294,Renault,Car
1298,Philippines,Quezon City,2936116.0,-31.472554,-64.250262,Renault,Car
1299,Turkey,Bursa,2901396.0,38.626043300000006,27.43623705334889,Renault,Car
1300,Brazil,Salvador,2886698.0,49.28500545,4.019520361246773,Renault,Car
1301,United States,Denver,2876625.0,-31.472554,-64.250262,Renault,Car
1302,Italy,Rome,2872800.0,41.945847549999996,12.520190719407818,Renault,Car
1303,Bolivia,La Paz,2867504.0,-34.549980000000005,-58.468649461084425,Renault,Car
1304,Ecuador,Guayaquil,2723665.0,-2.1494877,-79.9022335887346,Renault,Car
1305,United Kingdom,Manchester,2705000.0,53.564902950000004,-2.4149752340034736,Renault,Car
1306,Madagascar,Antananarivo,2610000.0,-18.886425799999998,47.50895547104598,Renault,Car
1307,Bangladesh,Chattogram,2581643.0,-31.472554,-64.250262,Renault,Car
1308,Dominican Republic,Santo Domingo,2581827.0,18.47950145,-69.96281219149206,Renault,Car
1309,United States,Brooklyn,2559903.0,-31.472554,-64.250262,Renault,Car
1310,Colombia,Medellín,2529403.0,6.23888425,-75.59221427555525,Renault,Car
1311,Australia,Brisbane,2514184.0,-27.4692375,152.9810014,Renault,Car
1312,United Arab Emirates,Dubai,2502715.0,25.2728947,55.3474669,Renault,Car
1313,India,Mirzāpur,2496970.0,-31.472554,-64.250262,Renault,Car
1314,Colombia,Cali,2471474.0,3.3875793,-76.5444807,Renault,Car
1315,"Korea, South",Daegu,2461002.0,35.85920715,128.64071382508473,Renault,Car
1316,Brazil,Fortaleza,2452185.0,-3.75488305,-38.5238913652624,Renault,Car
1317,Guatemala,Guatemala City,2450212.0,14.5978287,-90.5231223910643,Renault,Car
1318,Japan,Tokyo,37977000.0,35.672324950000004,139.7657468,Apple,Tech
1319,Indonesia,Jakarta,34540000.0,-6.1805168,106.8401436,Apple,Tech
1320,India,Delhi,29617000.0,28.5676224,77.2467184,Apple,Tech
1321,India,Mumbai,23355000.0,19.1348,72.83235962499127,Apple,Tech
1322,Philippines,Manila,23088000.0,14.7000584,121.0858365,Apple,Tech
1323,China,Shanghai,22120000.0,31.2350886,121.4754904,Apple,Tech
1324,Brazil,São Paulo,22046000.0,-23.6059177,-46.6581073,Apple,Tech
1325,"Korea, South",Seoul,21794000.0,37.5646213,126.9827355,Apple,Tech
1326,Mexico,Mexico City,20996000.0,19.3616091,-99.2761271,Apple,Tech
1327,China,Guangzhou,20902000.0,23.1346077,113.319733,Apple,Tech
1328,China,Beijing,19433000.0,40.0659478,116.5416341,Apple,Tech
1329,Egypt,Cairo,19372000.0,40.7725222,-73.9262909,Apple,Tech
1330,United States,New York,18713220.0,40.782832,-73.978328,Apple,Tech
1331,India,Kolkāta,17560000.0,22.5582239,88.35369847646277,Apple,Tech
1332,Russia,Moscow,17125000.0,55.7082636,37.6590455,Apple,Tech
1333,Thailand,Bangkok,17066000.0,13.7475906,100.5386711,Apple,Tech
1334,Argentina,Buenos Aires,16157000.0,40.7252275,-73.9831134,Apple,Tech
1335,China,Shenzhen,15929000.0,22.5398506,113.9710569,Apple,Tech
1336,Bangladesh,Dhaka,15443000.0,23.8242597,90.3617603,Apple,Tech
1337,Nigeria,Lagos,15279000.0,40.6191238,-73.9260348,Apple,Tech
1338,Turkey,Istanbul,15154000.0,41.0012845,29.0548736,Apple,Tech
1339,Japan,Ōsaka,14977000.0,34.5211545,135.5259596,Apple,Tech
1340,Pakistan,Karachi,14835000.0,24.8116171,67.0184787,Apple,Tech
1341,India,Bangalore,13707000.0,12.941045549999998,77.52598675225555,Apple,Tech
1342,Iran,Tehran,13633000.0,35.7479,51.4776505,Apple,Tech
1343,Vietnam,Ho Chi Minh City,13312000.0,10.7673411,106.6670667,Apple,Tech
1344,United States,Los Angeles,12750807.0,34.1443979,-118.257051,Apple,Tech
1345,Brazil,Rio de Janeiro,12272000.0,-23.0091365,-43.436734349999995,Apple,Tech
1346,China,Nanyang,12010000.0,32.9931932,112.5301343,Apple,Tech
1347,India,Chennai,11324000.0,13.0283513,80.2091487,Apple,Tech
1348,China,Chengdu,11309000.0,30.6545143,104.0812133,Apple,Tech
1349,Pakistan,Lahore,11021000.0,31.50190035,74.36492927043798,Apple,Tech
1350,France,Paris,11020000.0,48.8721361,2.3013269,Apple,Tech
1351,United Kingdom,London,10979000.0,51.5866448,0.0368466,Apple,Tech
1352,China,Linyi,10820000.0,35.26418855,118.31001817300901,Apple,Tech
1353,China,Tianjin,10800000.0,39.0888666,117.2074717,Apple,Tech
1354,Peru,Lima,9848000.0,-11.9943244,-77.0619141,Apple,Tech
1355,India,Hyderābād,9746000.0,17.4448604,78.386635,Apple,Tech
1356,Colombia,Bogotá,9464000.0,4.6734523,-74.051569,Apple,Tech
1357,China,Weifang,9373000.0,35.9955335,119.3982246,Apple,Tech
1358,Japan,Nagoya,9113000.0,35.1578945,136.8601026,Apple,Tech
1359,United States,Chicago,8604203.0,41.9106114,-87.64850215,Apple,Tech
1360,Angola,Luanda,8417000.0,-8.8375554,13.2369683,Apple,Tech
1361,Malaysia,Kuala Lumpur,8285000.0,3.1461928,101.7090396,Apple,Tech
1362,China,Jinan,7967400.0,36.6628341,117.0172087,Apple,Tech
1363,Vietnam,Hanoi,7785000.0,21.0311596,105.8501553,Apple,Tech
1364,India,Pune,7764000.0,18.4859019,73.8556824,Apple,Tech
1365,China,Chongqing,7739000.0,29.5609959,106.572207,Apple,Tech
1366,China,Ningbo,7639000.0,40.7080812,-74.0182068,Apple,Tech
1367,China,Nanjing,7496000.0,32.0492876,118.7956595,Apple,Tech
1368,India,Ahmedabad,7410000.0,23.0168879,72.4705235,Apple,Tech
1369,Hong Kong,Hong Kong,7347000.0,22.2991929,114.1687323,Apple,Tech
1370,Sudan,Khartoum,7282000.0,15.5441417,32.4980627,Apple,Tech
1371,China,Nanning,7153300.0,22.8140483,108.3882326,Apple,Tech
1372,Chile,Santiago,7007000.0,19.3905082,-99.1253074,Apple,Tech
1373,Saudi Arabia,Riyadh,6881000.0,24.7045711,46.6917068,Apple,Tech
